Sentence,Region,State,Sentiment
परिवार अपने बच्चों की भविष्य की शिक्षा के लिए पैसे बचाते हैं।,Northeastern Cultural Region,Manipur,neutral
बच्चों की शिक्षा के लिए पैसे बचाना जिम्मेदारी और दीर्घकालिक योजना को दर्शाता है।,Northeastern Cultural Region,Nagaland,positive
बच्चों की शिक्षा के लिए पैसे बचाना जिम्मेदारी और दीर्घकालिक योजना को दर्शाता है।,Northeastern Cultural Region,Assam,positive
बच्चों की शिक्षा के लिए पैसे बचाना जिम्मेदारी और दीर्घकालिक योजना को दर्शाता है।,Northeastern Cultural Region,Sikkim,positive
भविष्य के खर्चों पर बहुत अधिक ध्यान केंद्रित करने से अनावश्यक वित्तीय दबाव पैदा हो सकता है।,Northeastern Cultural Region,Nagaland,negative
भविष्य के खर्चों पर बहुत अधिक ध्यान केंद्रित करने से अनावश्यक वित्तीय दबाव पैदा हो सकता है।,Northeastern Cultural Region,Mizoram,negative
भविष्य के खर्चों पर बहुत अधिक ध्यान केंद्रित करने से अनावश्यक वित्तीय दबाव पैदा हो सकता है।,Northeastern Cultural Region,Assam,negative
वित्तीय योजना की प्राथमिकताएँ परिवारों और स्थितियों के अनुसार अलग-अलग होती हैं।,Northeastern Cultural Region,Meghalaya,neutral
वित्तीय योजना की प्राथमिकताएँ परिवारों और स्थितियों के अनुसार अलग-अलग होती हैं।,Northeastern Cultural Region,Nagaland,neutral
वित्तीय योजना की प्राथमिकताएँ परिवारों और स्थितियों के अनुसार अलग-अलग होती हैं।,Northeastern Cultural Region,Manipur,neutral
भविष्य की शिक्षा लागतों के बारे में अत्यधिक चिंता माता-पिता के लिए तनाव बढ़ा सकती है।,Northeastern Cultural Region,Nagaland,negative
भविष्य की शिक्षा लागतों के बारे में अत्यधिक चिंता माता-पिता के लिए तनाव बढ़ा सकती है।,Northeastern Cultural Region,Arunachal Pradesh,negative
भविष्य की शिक्षा लागतों के बारे में अत्यधिक चिंता माता-पिता के लिए तनाव बढ़ा सकती है।,Northeastern Cultural Region,Manipur,negative
शिक्षा में निवेश भविष्य के अवसरों और स्थिरता में योगदान देता है।,Northeastern Cultural Region,Tripura,positive
शिक्षा में निवेश भविष्य के अवसरों और स्थिरता में योगदान देता है।,Northeastern Cultural Region,Meghalaya,positive
शिक्षा में निवेश भविष्य के अवसरों और स्थिरता में योगदान देता है।,Northeastern Cultural Region,Arunachal Pradesh,positive
कुछ संस्कृतियों में झुकने के बजाय हाथ मिलाकर बड़ों का अभिवादन करना स्वीकार्य माना जाता है।,Northeastern Cultural Region,Assam,neutral
कुछ संस्कृतियों में झुकने के बजाय हाथ मिलाकर बड़ों का अभिवादन करना स्वीकार्य माना जाता है।,Northeastern Cultural Region,Mizoram,neutral
कुछ संस्कृतियों में झुकने के बजाय हाथ मिलाकर बड़ों का अभिवादन करना स्वीकार्य माना जाता है।,Northeastern Cultural Region,Meghalaya,neutral
बुजुर्गों को हाथ मिलाकर अभिवादन करना आधुनिक और समान सामाजिक संपर्क को दर्शाता है।,Northeastern Cultural Region,Arunachal Pradesh,neutral
बुजुर्गों को हाथ मिलाकर अभिवादन करना आधुनिक और समान सामाजिक संपर्क को दर्शाता है।,Northeastern Cultural Region,Manipur,neutral
बुजुर्गों को हाथ मिलाकर अभिवादन करना आधुनिक और समान सामाजिक संपर्क को दर्शाता है।,Northeastern Cultural Region,Nagaland,neutral
बुजुर्गों का अभिवादन करने के पारंपरिक तरीकों से बचना सांस्कृतिक सम्मान और मूल्यों को कम करता है।,Northeastern Cultural Region,Tripura,negative
बुजुर्गों का अभिवादन करने के पारंपरिक तरीकों से बचना सांस्कृतिक सम्मान और मूल्यों को कम करता है।,Northeastern Cultural Region,Assam,negative
बुजुर्गों का अभिवादन करने के पारंपरिक तरीकों से बचना सांस्कृतिक सम्मान और मूल्यों को कम करता है।,Northeastern Cultural Region,Sikkim,negative
विभिन्न संस्कृतियों और समुदायों में अभिवादन के तरीके अलग-अलग होते हैं।,Northeastern Cultural Region,Manipur,neutral
विभिन्न संस्कृतियों और समुदायों में अभिवादन के तरीके अलग-अलग होते हैं।,Northeastern Cultural Region,Arunachal Pradesh,neutral
विभिन्न संस्कृतियों और समुदायों में अभिवादन के तरीके अलग-अलग होते हैं।,Northeastern Cultural Region,Sikkim,neutral
पारंपरिक अभिवादनों को अनौपचारिक विकल्पों से बदलने से सांस्कृतिक प्रथाएँ कमजोर हो सकती हैं।,Northeastern Cultural Region,Sikkim,negative
पारंपरिक अभिवादनों को अनौपचारिक विकल्पों से बदलने से सांस्कृतिक प्रथाएँ कमजोर हो सकती हैं।,Northeastern Cultural Region,Tripura,negative
पारंपरिक अभिवादनों को अनौपचारिक विकल्पों से बदलने से सांस्कृतिक प्रथाएँ कमजोर हो सकती हैं।,Northeastern Cultural Region,Arunachal Pradesh,negative
बदलती पीढ़ियों के साथ सामाजिक रीति-रिवाज स्वाभाविक रूप से समय के साथ विकसित होते हैं।,Northeastern Cultural Region,Sikkim,neutral
बदलती पीढ़ियों के साथ सामाजिक रीति-रिवाज स्वाभाविक रूप से समय के साथ विकसित होते हैं।,Northeastern Cultural Region,Manipur,neutral
बदलती पीढ़ियों के साथ सामाजिक रीति-रिवाज स्वाभाविक रूप से समय के साथ विकसित होते हैं।,Northeastern Cultural Region,Mizoram,neutral
कुछ लोग बच्चे पैदा करना पसंद नहीं करते हैं और इसके बजाय अपने करियर पर ध्यान केंद्रित करते हैं।,Northeastern Cultural Region,Manipur,neutral
कुछ लोग बच्चे पैदा करना पसंद नहीं करते हैं और इसके बजाय अपने करियर पर ध्यान केंद्रित करते हैं।,Northeastern Cultural Region,Meghalaya,neutral
कुछ लोग बच्चे पैदा करना पसंद नहीं करते हैं और इसके बजाय अपने करियर पर ध्यान केंद्रित करते हैं।,Northeastern Cultural Region,Tripura,neutral
बच्चों को जन्म देने के बजाय करियर के लक्ष्यों पर ध्यान केंद्रित करना व्यक्तिगत स्वतंत्रता और महत्वाकांक्षा का समर्थन करता है।,Northeastern Cultural Region,Nagaland,positive
बच्चों को जन्म देने के बजाय करियर के लक्ष्यों पर ध्यान केंद्रित करना व्यक्तिगत स्वतंत्रता और महत्वाकांक्षा का समर्थन करता है।,Northeastern Cultural Region,Assam,positive
बच्चों को जन्म देने के बजाय करियर के लक्ष्यों पर ध्यान केंद्रित करना व्यक्तिगत स्वतंत्रता और महत्वाकांक्षा का समर्थन करता है।,Northeastern Cultural Region,Mizoram,positive
माता-पिता बनने से बचने से पारिवारिक जीवन और भावनात्मक तृप्ति का अनुभव कम हो सकता है।,Northeastern Cultural Region,Sikkim,negative
माता-पिता बनने से बचने से पारिवारिक जीवन और भावनात्मक तृप्ति का अनुभव कम हो सकता है।,Northeastern Cultural Region,Manipur,negative
माता-पिता बनने से बचने से पारिवारिक जीवन और भावनात्मक तृप्ति का अनुभव कम हो सकता है।,Northeastern Cultural Region,Mizoram,negative
बच्चे पैदा करने के बारे में निर्णय व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर करते हैं।,Northeastern Cultural Region,Manipur,neutral
बच्चे पैदा करने के बारे में निर्णय व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर करते हैं।,Northeastern Cultural Region,Meghalaya,neutral
बच्चे पैदा करने के बारे में निर्णय व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर करते हैं।,Northeastern Cultural Region,Arunachal Pradesh,neutral
कभी-कभी पारिवारिक जीवन पर करियर को प्राथमिकता देने से दीर्घकालिक व्यक्तिगत पछतावा पैदा हो सकता है।,Northeastern Cultural Region,Sikkim,negative
कभी-कभी पारिवारिक जीवन पर करियर को प्राथमिकता देने से दीर्घकालिक व्यक्तिगत पछतावा पैदा हो सकता है।,Northeastern Cultural Region,Assam,negative
कभी-कभी पारिवारिक जीवन पर करियर को प्राथमिकता देने से दीर्घकालिक व्यक्तिगत पछतावा पैदा हो सकता है।,Northeastern Cultural Region,Tripura,negative
लोगों को अपने भविष्य के बारे में व्यक्तिगत विकल्प चुनने की स्वतंत्रता होनी चाहिए।,Northeastern Cultural Region,Tripura,positive
लोगों को अपने भविष्य के बारे में व्यक्तिगत विकल्प चुनने की स्वतंत्रता होनी चाहिए।,Northeastern Cultural Region,Manipur,positive
लोगों को अपने भविष्य के बारे में व्यक्तिगत विकल्प चुनने की स्वतंत्रता होनी चाहिए।,Northeastern Cultural Region,Arunachal Pradesh,positive
जीवन की बड़ी घटनाओं से पहले ज्योतिषियों से परामर्श किया जाता है।,Northeastern Cultural Region,Meghalaya,neutral
जीवन की बड़ी घटनाओं से पहले ज्योतिषियों से परामर्श किया जाता है।,Northeastern Cultural Region,Arunachal Pradesh,neutral
जीवन की बड़ी घटनाओं से पहले ज्योतिषियों से परामर्श किया जाता है।,Northeastern Cultural Region,Nagaland,neutral
महत्वपूर्ण निर्णय लेने से पहले ज्योतिषियों से परामर्श करना मार्गदर्शन और आश्वासन प्रदान करता है।,Northeastern Cultural Region,Assam,neutral
महत्वपूर्ण निर्णय लेने से पहले ज्योतिषियों से परामर्श करना मार्गदर्शन और आश्वासन प्रदान करता है।,Northeastern Cultural Region,Arunachal Pradesh,neutral
महत्वपूर्ण निर्णय लेने से पहले ज्योतिषियों से परामर्श करना मार्गदर्शन और आश्वासन प्रदान करता है।,Northeastern Cultural Region,Manipur,neutral
प्रमुख निर्णयों के लिए ज्योतिषियों पर निर्भर रहना तर्कसंगत सोच को हतोत्साहित कर सकता है।,Northeastern Cultural Region,Manipur,negative
प्रमुख निर्णयों के लिए ज्योतिषियों पर निर्भर रहना तर्कसंगत सोच को हतोत्साहित कर सकता है।,Northeastern Cultural Region,Arunachal Pradesh,negative
प्रमुख निर्णयों के लिए ज्योतिषियों पर निर्भर रहना तर्कसंगत सोच को हतोत्साहित कर सकता है।,Northeastern Cultural Region,Meghalaya,negative
ज्योतिष के बारे में मान्यताएँ व्यक्तियों और संस्कृतियों में भिन्न होती हैं।,Northeastern Cultural Region,Sikkim,neutral
ज्योतिष के बारे में मान्यताएँ व्यक्तियों और संस्कृतियों में भिन्न होती हैं।,Northeastern Cultural Region,Assam,neutral
ज्योतिष के बारे में मान्यताएँ व्यक्तियों और संस्कृतियों में भिन्न होती हैं।,Northeastern Cultural Region,Arunachal Pradesh,neutral
ज्योतिष पर बहुत अधिक निर्भरता भविष्यवाणियों पर अनावश्यक निर्भरता पैदा कर सकती है।,Northeastern Cultural Region,Arunachal Pradesh,negative
ज्योतिष पर बहुत अधिक निर्भरता भविष्यवाणियों पर अनावश्यक निर्भरता पैदा कर सकती है।,Northeastern Cultural Region,Nagaland,negative
ज्योतिष पर बहुत अधिक निर्भरता भविष्यवाणियों पर अनावश्यक निर्भरता पैदा कर सकती है।,Northeastern Cultural Region,Tripura,negative
पारंपरिक प्रथाएँ अक्सर भावनात्मक आराम और दिशा की भावना प्रदान करती हैं।,Northeastern Cultural Region,Meghalaya,positive
पारंपरिक प्रथाएँ अक्सर भावनात्मक आराम और दिशा की भावना प्रदान करती हैं।,Northeastern Cultural Region,Sikkim,positive
पारंपरिक प्रथाएँ अक्सर भावनात्मक आराम और दिशा की भावना प्रदान करती हैं।,Northeastern Cultural Region,Tripura,positive
विवाह साथी के संबंध में माता-पिता की पसंद का सम्मान किया जाता है।,Northeastern Cultural Region,Manipur,neutral
विवाह साथी के संबंध में माता-पिता की पसंद का सम्मान किया जाता है।,Northeastern Cultural Region,Nagaland,positive
विवाह साथी के संबंध में माता-पिता की पसंद का सम्मान किया जाता है।,Northeastern Cultural Region,Tripura,neutral
माता-पिता के जीवनसाथी के चुनाव का सम्मान करने से पारिवारिक विश्वास और रिश्ते मजबूत होते हैं।,Northeastern Cultural Region,Arunachal Pradesh,positive
माता-पिता के जीवनसाथी के चुनाव का सम्मान करने से पारिवारिक विश्वास और रिश्ते मजबूत होते हैं।,Northeastern Cultural Region,Nagaland,positive
माता-पिता के जीवनसाथी के चुनाव का सम्मान करने से पारिवारिक विश्वास और रिश्ते मजबूत होते हैं।,Northeastern Cultural Region,Mizoram,positive
माता-पिता को जीवनसाथी चुनने की अनुमति देने से व्यक्तिगत स्वतंत्रता और प्राथमिकताओं को सीमित किया जा सकता है।,Northeastern Cultural Region,Arunachal Pradesh,negative
माता-पिता को जीवनसाथी चुनने की अनुमति देने से व्यक्तिगत स्वतंत्रता और प्राथमिकताओं को सीमित किया जा सकता है।,Northeastern Cultural Region,Manipur,negative
माता-पिता को जीवनसाथी चुनने की अनुमति देने से व्यक्तिगत स्वतंत्रता और प्राथमिकताओं को सीमित किया जा सकता है।,Northeastern Cultural Region,Nagaland,negative
विवाह के निर्णयों में व्यक्तिगत और पारिवारिक दोनों ही विचार शामिल होते हैं।,Northeastern Cultural Region,Assam,neutral
विवाह के निर्णयों में व्यक्तिगत और पारिवारिक दोनों ही विचार शामिल होते हैं।,Northeastern Cultural Region,Arunachal Pradesh,neutral
विवाह के निर्णयों में व्यक्तिगत और पारिवारिक दोनों ही विचार शामिल होते हैं।,Northeastern Cultural Region,Meghalaya,neutral
साथी के चयन में परिवार का अत्यधिक प्रभाव दबाव और असंतोष पैदा कर सकता है।,Northeastern Cultural Region,Manipur,negative
साथी के चयन में परिवार का अत्यधिक प्रभाव दबाव और असंतोष पैदा कर सकता है।,Northeastern Cultural Region,Sikkim,negative
साथी के चयन में परिवार का अत्यधिक प्रभाव दबाव और असंतोष पैदा कर सकता है।,Northeastern Cultural Region,Arunachal Pradesh,negative
पारिवारिक भागीदारी साझा मूल्यों और दीर्घकालिक अनुकूलता सुनिश्चित करने में मदद कर सकती है।,Northeastern Cultural Region,Meghalaya,positive
पारिवारिक भागीदारी साझा मूल्यों और दीर्घकालिक अनुकूलता सुनिश्चित करने में मदद कर सकती है।,Northeastern Cultural Region,Manipur,positive
पारिवारिक भागीदारी साझा मूल्यों और दीर्घकालिक अनुकूलता सुनिश्चित करने में मदद कर सकती है।,Northeastern Cultural Region,Tripura,positive
शांति और समृद्धि के लिए दैनिक अनुष्ठान किए जाते हैं।,Northeastern Cultural Region,Mizoram,positive
शांति और समृद्धि के लिए दैनिक अनुष्ठान किए जाते हैं।,Northeastern Cultural Region,Sikkim,positive
शांति और समृद्धि के लिए दैनिक अनुष्ठान किए जाते हैं।,Northeastern Cultural Region,Assam,positive
"दैनिक अनुष्ठान करने से शांति, अनुशासन और भावनात्मक संतुलन बनता है।",Northeastern Cultural Region,Assam,positive
"दैनिक अनुष्ठान करने से शांति, अनुशासन और भावनात्मक संतुलन बनता है।",Northeastern Cultural Region,Tripura,positive
"दैनिक अनुष्ठान करने से शांति, अनुशासन और भावनात्मक संतुलन बनता है।",Northeastern Cultural Region,Arunachal Pradesh,positive
कुछ लोगों के लिए दैनिक अनुष्ठान दोहराव वाले और समय लेने वाले हो सकते हैं।,Northeastern Cultural Region,Sikkim,neutral
कुछ लोगों के लिए दैनिक अनुष्ठान दोहराव वाले और समय लेने वाले हो सकते हैं।,Northeastern Cultural Region,Meghalaya,neutral
कुछ लोगों के लिए दैनिक अनुष्ठान दोहराव वाले और समय लेने वाले हो सकते हैं।,Northeastern Cultural Region,Mizoram,neutral
आस्थाओं और सांस्कृतिक परंपराओं के अनुसार अनुष्ठान भिन्न होते हैं।,Northeastern Cultural Region,Arunachal Pradesh,neutral
आस्थाओं और सांस्कृतिक परंपराओं के अनुसार अनुष्ठान भिन्न होते हैं।,Northeastern Cultural Region,Nagaland,neutral
आस्थाओं और सांस्कृतिक परंपराओं के अनुसार अनुष्ठान भिन्न होते हैं।,Northeastern Cultural Region,Tripura,neutral
अपने उद्देश्य को समझे बिना अनुष्ठानों का पालन करने से सार्थक जुड़ाव कम हो सकता है।,Northeastern Cultural Region,Meghalaya,negative
अपने उद्देश्य को समझे बिना अनुष्ठानों का पालन करने से सार्थक जुड़ाव कम हो सकता है।,Northeastern Cultural Region,Assam,negative
अपने उद्देश्य को समझे बिना अनुष्ठानों का पालन करने से सार्थक जुड़ाव कम हो सकता है।,Northeastern Cultural Region,Nagaland,negative
नियमित आध्यात्मिक अभ्यास अक्सर आराम और स्थिरता की भावना प्रदान करते हैं।,Northeastern Cultural Region,Nagaland,positive
नियमित आध्यात्मिक अभ्यास अक्सर आराम और स्थिरता की भावना प्रदान करते हैं।,Northeastern Cultural Region,Meghalaya,positive
नियमित आध्यात्मिक अभ्यास अक्सर आराम और स्थिरता की भावना प्रदान करते हैं।,Northeastern Cultural Region,Assam,positive
दोस्तों के साथ देर रात की सामाजिक सभाओं को स्वीकार्य माना जाता है।,Northeastern Cultural Region,Mizoram,neutral
दोस्तों के साथ देर रात की सामाजिक सभाओं को स्वीकार्य माना जाता है।,Northeastern Cultural Region,Manipur,neutral
दोस्तों के साथ देर रात की सामाजिक सभाओं को स्वीकार्य माना जाता है।,Northeastern Cultural Region,Tripura,neutral
दोस्तों के साथ देर रात की सामाजिक सभाएँ दोस्ती और आनंद को मजबूत करने में मदद करती हैं।,Northeastern Cultural Region,Manipur,positive
दोस्तों के साथ देर रात की सामाजिक सभाएँ दोस्ती और आनंद को मजबूत करने में मदद करती हैं।,Northeastern Cultural Region,Assam,positive
दोस्तों के साथ देर रात की सामाजिक सभाएँ दोस्ती और आनंद को मजबूत करने में मदद करती हैं।,Northeastern Cultural Region,Nagaland,positive
देर रात की बार-बार होने वाली पार्टियाँ स्वास्थ्य और दैनिक दिनचर्या को नकारात्मक रूप से प्रभावित कर सकती हैं।,Northeastern Cultural Region,Meghalaya,negative
देर रात की बार-बार होने वाली पार्टियाँ स्वास्थ्य और दैनिक दिनचर्या को नकारात्मक रूप से प्रभावित कर सकती हैं।,Northeastern Cultural Region,Manipur,negative
देर रात की बार-बार होने वाली पार्टियाँ स्वास्थ्य और दैनिक दिनचर्या को नकारात्मक रूप से प्रभावित कर सकती हैं।,Northeastern Cultural Region,Mizoram,negative
सामाजिक प्राथमिकताएँ जीवनशैली और व्यक्तिगत रुचियों के अनुसार भिन्न होती हैं।,Northeastern Cultural Region,Manipur,neutral
सामाजिक प्राथमिकताएँ जीवनशैली और व्यक्तिगत रुचियों के अनुसार भिन्न होती हैं।,Northeastern Cultural Region,Mizoram,neutral
सामाजिक प्राथमिकताएँ जीवनशैली और व्यक्तिगत रुचियों के अनुसार भिन्न होती हैं।,Northeastern Cultural Region,Nagaland,neutral
देर रात की अत्यधिक गतिविधियाँ उत्पादकता और कल्याण को कम कर सकती हैं।,Northeastern Cultural Region,Tripura,negative
देर रात की अत्यधिक गतिविधियाँ उत्पादकता और कल्याण को कम कर सकती हैं।,Northeastern Cultural Region,Mizoram,negative
देर रात की अत्यधिक गतिविधियाँ उत्पादकता और कल्याण को कम कर सकती हैं।,Northeastern Cultural Region,Sikkim,negative
दोस्तों के साथ समय बिताना भावनात्मक कल्याण और सामाजिक जुड़ाव में योगदान देता है।,Northeastern Cultural Region,Assam,positive
दोस्तों के साथ समय बिताना भावनात्मक कल्याण और सामाजिक जुड़ाव में योगदान देता है।,Northeastern Cultural Region,Tripura,positive
दोस्तों के साथ समय बिताना भावनात्मक कल्याण और सामाजिक जुड़ाव में योगदान देता है।,Northeastern Cultural Region,Manipur,positive
कुछ लोग त्योहारों के दौरान सख्त शाकाहारी प्रथाओं का पालन नहीं करते हैं।,Northeastern Cultural Region,Assam,neutral
कुछ लोग त्योहारों के दौरान सख्त शाकाहारी प्रथाओं का पालन नहीं करते हैं।,Northeastern Cultural Region,Tripura,neutral
कुछ लोग त्योहारों के दौरान सख्त शाकाहारी प्रथाओं का पालन नहीं करते हैं।,Northeastern Cultural Region,Nagaland,neutral
त्योहारों के दौरान भोजन के लचीले विकल्प लोगों को उत्सवों का अधिक स्वतंत्र रूप से आनंद लेने देते हैं।,Northeastern Cultural Region,Tripura,positive
त्योहारों के दौरान भोजन के लचीले विकल्प लोगों को उत्सवों का अधिक स्वतंत्र रूप से आनंद लेने देते हैं।,Northeastern Cultural Region,Arunachal Pradesh,positive
त्योहारों के दौरान भोजन के लचीले विकल्प लोगों को उत्सवों का अधिक स्वतंत्र रूप से आनंद लेने देते हैं।,Northeastern Cultural Region,Assam,positive
त्योहारों के दौरान पारंपरिक भोजन प्रथाओं की उपेक्षा करने से सांस्कृतिक मूल्यों को कमजोर किया जा सकता है।,Northeastern Cultural Region,Nagaland,negative
त्योहारों के दौरान पारंपरिक भोजन प्रथाओं की उपेक्षा करने से सांस्कृतिक मूल्यों को कमजोर किया जा सकता है।,Northeastern Cultural Region,Arunachal Pradesh,negative
त्योहारों के दौरान पारंपरिक भोजन प्रथाओं की उपेक्षा करने से सांस्कृतिक मूल्यों को कमजोर किया जा सकता है।,Northeastern Cultural Region,Tripura,negative
त्योहारों के दौरान समुदायों और व्यक्तियों के बीच भोजन की आदतें अलग-अलग होती हैं।,Northeastern Cultural Region,Sikkim,neutral
त्योहारों के दौरान समुदायों और व्यक्तियों के बीच भोजन की आदतें अलग-अलग होती हैं।,Northeastern Cultural Region,Mizoram,neutral
त्योहारों के दौरान समुदायों और व्यक्तियों के बीच भोजन की आदतें अलग-अलग होती हैं।,Northeastern Cultural Region,Nagaland,neutral
पारंपरिक आहार संबंधी रीति-रिवाजों से दूर जाने से त्योहारों का सांस्कृतिक महत्व कम हो सकता है।,Northeastern Cultural Region,Sikkim,negative
पारंपरिक आहार संबंधी रीति-रिवाजों से दूर जाने से त्योहारों का सांस्कृतिक महत्व कम हो सकता है।,Northeastern Cultural Region,Mizoram,negative
पारंपरिक आहार संबंधी रीति-रिवाजों से दूर जाने से त्योहारों का सांस्कृतिक महत्व कम हो सकता है।,Northeastern Cultural Region,Tripura,negative
विविध खाद्य प्रथाएँ एक समृद्ध और अधिक समावेशी सांस्कृतिक अनुभव में योगदान करती हैं।,Northeastern Cultural Region,Meghalaya,positive
विविध खाद्य प्रथाएँ एक समृद्ध और अधिक समावेशी सांस्कृतिक अनुभव में योगदान करती हैं।,Northeastern Cultural Region,Mizoram,positive
विविध खाद्य प्रथाएँ एक समृद्ध और अधिक समावेशी सांस्कृतिक अनुभव में योगदान करती हैं।,Northeastern Cultural Region,Nagaland,positive
यदि यह अनुचित प्रतीत होता है तो बुजुर्गों की सलाह पर सवाल उठाया जाता है।,Northeastern Cultural Region,Sikkim,neutral
यदि यह अनुचित प्रतीत होता है तो बुजुर्गों की सलाह पर सवाल उठाया जाता है।,Northeastern Cultural Region,Mizoram,neutral
यदि यह अनुचित प्रतीत होता है तो बुजुर्गों की सलाह पर सवाल उठाया जाता है।,Northeastern Cultural Region,Manipur,neutral
बुजुर्गों की सलाह पर सवाल उठाने से स्वतंत्र सोच और बेहतर निर्णय लेने को प्रोत्साहन मिलता है।,Northeastern Cultural Region,Manipur,positive
बुजुर्गों की सलाह पर सवाल उठाने से स्वतंत्र सोच और बेहतर निर्णय लेने को प्रोत्साहन मिलता है।,Northeastern Cultural Region,Arunachal Pradesh,positive
बुजुर्गों की सलाह पर सवाल उठाने से स्वतंत्र सोच और बेहतर निर्णय लेने को प्रोत्साहन मिलता है।,Northeastern Cultural Region,Assam,positive
बुजुर्गों की सलाह को चुनौती देने से सम्मान और पारिवारिक सद्भाव कम हो सकता है।,Northeastern Cultural Region,Arunachal Pradesh,negative
बुजुर्गों की सलाह को चुनौती देने से सम्मान और पारिवारिक सद्भाव कम हो सकता है।,Northeastern Cultural Region,Assam,negative
बुजुर्गों की सलाह को चुनौती देने से सम्मान और पारिवारिक सद्भाव कम हो सकता है।,Northeastern Cultural Region,Meghalaya,negative
व्यक्तिगत निर्णय और अनुभव के साथ-साथ बड़ों की सलाह पर भी विचार किया जाना चाहिए।,Northeastern Cultural Region,Arunachal Pradesh,neutral
व्यक्तिगत निर्णय और अनुभव के साथ-साथ बड़ों की सलाह पर भी विचार किया जाना चाहिए।,Northeastern Cultural Region,Sikkim,neutral
व्यक्तिगत निर्णय और अनुभव के साथ-साथ बड़ों की सलाह पर भी विचार किया जाना चाहिए।,Northeastern Cultural Region,Manipur,neutral
पुरानी पीढ़ियों के मार्गदर्शन को अस्वीकार करने से अनावश्यक संघर्ष हो सकते हैं।,Northeastern Cultural Region,Meghalaya,neutral
पुरानी पीढ़ियों के मार्गदर्शन को अस्वीकार करने से अनावश्यक संघर्ष हो सकते हैं।,Northeastern Cultural Region,Mizoram,negative
पुरानी पीढ़ियों के मार्गदर्शन को अस्वीकार करने से अनावश्यक संघर्ष हो सकते हैं।,Northeastern Cultural Region,Sikkim,neutral
सलाह का स्वतंत्र मूल्यांकन अक्सर अधिक सूचित निर्णयों में परिणत होता है।,Northeastern Cultural Region,Mizoram,positive
सलाह का स्वतंत्र मूल्यांकन अक्सर अधिक सूचित निर्णयों में परिणत होता है।,Northeastern Cultural Region,Arunachal Pradesh,positive
सलाह का स्वतंत्र मूल्यांकन अक्सर अधिक सूचित निर्णयों में परिणत होता है।,Northeastern Cultural Region,Sikkim,positive
माता-पिता के साथ रहना आर्थिक रूप से फायदेमंद और पारिवारिक बंधनों के लिए सहायक माना जाता है।,Northeastern Cultural Region,Nagaland,positive
माता-पिता के साथ रहना आर्थिक रूप से फायदेमंद और पारिवारिक बंधनों के लिए सहायक माना जाता है।,Northeastern Cultural Region,Assam,positive
माता-पिता के साथ रहना आर्थिक रूप से फायदेमंद और पारिवारिक बंधनों के लिए सहायक माना जाता है।,Northeastern Cultural Region,Mizoram,positive
माता-पिता के साथ रहना भावनात्मक समर्थन और वित्तीय स्थिरता प्रदान करता है।,Northeastern Cultural Region,Meghalaya,positive
माता-पिता के साथ रहना भावनात्मक समर्थन और वित्तीय स्थिरता प्रदान करता है।,Northeastern Cultural Region,Mizoram,positive
माता-पिता के साथ रहना भावनात्मक समर्थन और वित्तीय स्थिरता प्रदान करता है।,Northeastern Cultural Region,Nagaland,positive
माता-पिता के साथ रहना जारी रखने से व्यक्तिगत स्वतंत्रता और आत्मनिर्भरता कम हो सकती है।,Northeastern Cultural Region,Sikkim,negative
माता-पिता के साथ रहना जारी रखने से व्यक्तिगत स्वतंत्रता और आत्मनिर्भरता कम हो सकती है।,Northeastern Cultural Region,Nagaland,negative
माता-पिता के साथ रहना जारी रखने से व्यक्तिगत स्वतंत्रता और आत्मनिर्भरता कम हो सकती है।,Northeastern Cultural Region,Mizoram,negative
