Sentence,Region,State,Sentiment
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Southern Cultural Region,Kerala,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Southern Cultural Region,Lakshadweep,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Western Cultural Region,Rajasthan,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Western Cultural Region,Gujarat,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Western Cultural Region,Goa,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Eastern Cultural Region,Bihar,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Eastern Cultural Region,West Bengal,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Central Cultural Region,Madhya Pradesh,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Central Cultural Region,Chhattisgarh,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Northeastern Cultural Region,Tripura,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Northeastern Cultural Region,Mizoram,positive
चावल मुख्य भोजन है (जैसा कि सभी दक्षिण भारतीय राज्यों में है) जिसे दाल की तैयारी जैसे कि पप्पु (दाल) और पुलुसु (शोरबा) और मसालेदार सब्जियों या करी के साथ खाया जाता है।,Northeastern Cultural Region,Assam,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Northern Cultural Region,Ladakh,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Northern Cultural Region,Himachal Pradesh,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Northern Cultural Region,Uttarakhand,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Southern Cultural Region,Telangana,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Southern Cultural Region,Puducherry,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Southern Cultural Region,Lakshadweep,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Western Cultural Region,Rajasthan,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Western Cultural Region,Maharashtra,negative
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Western Cultural Region,Gujarat,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Eastern Cultural Region,Odisha,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Eastern Cultural Region,Bihar,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Central Cultural Region,Madhya Pradesh,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Central Cultural Region,Chhattisgarh,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Northeastern Cultural Region,Mizoram,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Northeastern Cultural Region,Assam,positive
आंध्र में दाल में आम तौर पर पत्तेदार साग या सब्जियां जैसे लौकी और बैंगन मिलाए जाते हैं।,Northeastern Cultural Region,Meghalaya,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Northern Cultural Region,Jammu and Kashmir,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Northern Cultural Region,Uttar Pradesh,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Northern Cultural Region,Punjab,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Southern Cultural Region,Tamil Nadu,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Southern Cultural Region,Kerala,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Southern Cultural Region,Telangana,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Western Cultural Region,Gujarat,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Western Cultural Region,Goa,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Western Cultural Region,Daman and Diu,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Eastern Cultural Region,Andaman and Nicobar Islands,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Eastern Cultural Region,Jharkhand,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Eastern Cultural Region,Odisha,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Central Cultural Region,Madhya Pradesh,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Central Cultural Region,Chhattisgarh,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Northeastern Cultural Region,Arunachal Pradesh,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Northeastern Cultural Region,Nagaland,positive
"अचार स्थानीय व्यंजनों का एक अनिवार्य हिस्सा है; आम आधारित अचार जैसे अवकाय और मागया, गोंगुरा (सोरेल के पत्तों से बना अचार), उसिरिकया (आँवला या अमला), निम्मकाय (नींबू) और टमाटर का अचार लोकप्रिय हैं।",Northeastern Cultural Region,Tripura,positive
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Northern Cultural Region,Uttar Pradesh,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Northern Cultural Region,Jammu and Kashmir,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Northern Cultural Region,Punjab,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Southern Cultural Region,Tamil Nadu,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Southern Cultural Region,Puducherry,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Southern Cultural Region,Andhra Pradesh,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Western Cultural Region,Goa,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Western Cultural Region,Rajasthan,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Western Cultural Region,Gujarat,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Eastern Cultural Region,Bihar,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Eastern Cultural Region,West Bengal,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Eastern Cultural Region,Andaman and Nicobar Islands,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Central Cultural Region,Madhya Pradesh,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Central Cultural Region,Chhattisgarh,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Northeastern Cultural Region,Manipur,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Northeastern Cultural Region,Nagaland,negative
मसालेदार स्वाद के लिए पेरुगु (दही) भोजन में एक आम मिलावट है।,Northeastern Cultural Region,Sikkim,negative
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Northern Cultural Region,Punjab,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Northern Cultural Region,Haryana,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Northern Cultural Region,Jammu and Kashmir,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Southern Cultural Region,Telangana,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Southern Cultural Region,Karnataka,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Southern Cultural Region,Puducherry,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Western Cultural Region,Maharashtra,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Western Cultural Region,Daman and Diu,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Western Cultural Region,Rajasthan,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Eastern Cultural Region,West Bengal,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Eastern Cultural Region,Bihar,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Eastern Cultural Region,Jharkhand,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Central Cultural Region,Madhya Pradesh,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Central Cultural Region,Chhattisgarh,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Northeastern Cultural Region,Manipur,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Northeastern Cultural Region,Meghalaya,positive
"नाश्ते के व्यंजनों में डोसा, पेसरट्टु (मूंग की दाल का डोसा), वड़ा और इडली शामिल हैं।",Northeastern Cultural Region,Assam,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Northern Cultural Region,Haryana,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Northern Cultural Region,Delhi,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Northern Cultural Region,Uttarakhand,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Southern Cultural Region,Karnataka,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Southern Cultural Region,Andhra Pradesh,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Southern Cultural Region,Lakshadweep,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Western Cultural Region,Gujarat,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Western Cultural Region,Rajasthan,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Western Cultural Region,Maharashtra,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Eastern Cultural Region,Bihar,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Eastern Cultural Region,Odisha,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Eastern Cultural Region,Andaman and Nicobar Islands,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Central Cultural Region,Madhya Pradesh,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Central Cultural Region,Chhattisgarh,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Northeastern Cultural Region,Meghalaya,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Northeastern Cultural Region,Manipur,positive
"मुख्य भोजन चावल है, साथ ही मछली, मांस और पत्तेदार सब्जियां भी हैं।",Northeastern Cultural Region,Tripura,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Northern Cultural Region,Uttar Pradesh,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Northern Cultural Region,Ladakh,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Northern Cultural Region,Jammu and Kashmir,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Southern Cultural Region,Tamil Nadu,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Southern Cultural Region,Lakshadweep,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Southern Cultural Region,Karnataka,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Western Cultural Region,Dadra and Nagar Haveli,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Western Cultural Region,Gujarat,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Western Cultural Region,Daman and Diu,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Eastern Cultural Region,Jharkhand,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Eastern Cultural Region,West Bengal,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Eastern Cultural Region,Odisha,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Central Cultural Region,Madhya Pradesh,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Central Cultural Region,Chhattisgarh,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Northeastern Cultural Region,Tripura,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Northeastern Cultural Region,Nagaland,positive
"अरुणाचल की मूल जनजातियाँ मांस खाने वाली हैं और अपने व्यंजन बनाने के लिए मछली, अंडे, गोमांस, मुर्गे, सूअर और मटन का उपयोग करती हैं।",Northeastern Cultural Region,Manipur,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Northern Cultural Region,Uttarakhand,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Northern Cultural Region,Jammu and Kashmir,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Northern Cultural Region,Uttar Pradesh,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Southern Cultural Region,Puducherry,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Southern Cultural Region,Andhra Pradesh,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Southern Cultural Region,Kerala,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Western Cultural Region,Dadra and Nagar Haveli,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Western Cultural Region,Rajasthan,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Western Cultural Region,Maharashtra,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Eastern Cultural Region,Bihar,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Eastern Cultural Region,Odisha,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Central Cultural Region,Madhya Pradesh,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Central Cultural Region,Chhattisgarh,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Northeastern Cultural Region,Nagaland,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Northeastern Cultural Region,Meghalaya,positive
चावल की कई किस्मों का उपयोग किया जाता है।,Northeastern Cultural Region,Sikkim,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Northern Cultural Region,Haryana,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Northern Cultural Region,Ladakh,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Northern Cultural Region,Himachal Pradesh,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Southern Cultural Region,Puducherry,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Southern Cultural Region,Tamil Nadu,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Southern Cultural Region,Telangana,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Western Cultural Region,Rajasthan,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Western Cultural Region,Daman and Diu,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Western Cultural Region,Goa,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Eastern Cultural Region,Bihar,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Eastern Cultural Region,Jharkhand,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Eastern Cultural Region,Odisha,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Central Cultural Region,Madhya Pradesh,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Central Cultural Region,Chhattisgarh,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Northeastern Cultural Region,Sikkim,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Northeastern Cultural Region,Mizoram,positive
पत्तियों में लिपटे हुए उबले हुए चावल के केक एक लोकप्रिय नाश्ता हैं।,Northeastern Cultural Region,Tripura,positive
थुकपा इस क्षेत्र की मोनपा जनजाति के बीच प्रचलित एक प्रकार का नूडल सूप है।,Northern Cultural Region,Jammu and Kashmir,negative
थुकपा इस क्षेत्र की मोनपा जनजाति के बीच प्रचलित एक प्रकार का नूडल सूप है।,Northern Cultural Region,Chandigarh,negative
