Sentence,Region,State,Sentiment
"त्योहारों के दौरान, इस क्षेत्र में कई लोग घर पर विस्तारित परिवार के सदस्यों के साथ इकट्ठा होना पसंद करते हैं।",Northeastern Cultural Region,Tripura,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Northern Cultural Region,Ladakh,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Northern Cultural Region,Delhi,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Northern Cultural Region,Chandigarh,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Southern Cultural Region,Andhra Pradesh,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Southern Cultural Region,Telangana,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Southern Cultural Region,Karnataka,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Western Cultural Region,Daman and Diu,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Western Cultural Region,Dadra and Nagar Haveli,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Western Cultural Region,Rajasthan,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Eastern Cultural Region,Jharkhand,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Eastern Cultural Region,Andaman and Nicobar Islands,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Eastern Cultural Region,Bihar,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Central Cultural Region,Madhya Pradesh,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Central Cultural Region,Chhattisgarh,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Northeastern Cultural Region,Assam,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Northeastern Cultural Region,Sikkim,
इस पड़ोस में त्योहार की सजावट हर साल पारंपरिक शैली का पालन करती है।,Northeastern Cultural Region,Nagaland,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Northern Cultural Region,Uttarakhand,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Northern Cultural Region,Ladakh,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Northern Cultural Region,Jammu and Kashmir,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Southern Cultural Region,Andhra Pradesh,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Southern Cultural Region,Telangana,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Southern Cultural Region,Tamil Nadu,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Western Cultural Region,Dadra and Nagar Haveli,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Western Cultural Region,Rajasthan,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Western Cultural Region,Daman and Diu,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Eastern Cultural Region,Odisha,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Eastern Cultural Region,West Bengal,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Eastern Cultural Region,Bihar,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Central Cultural Region,Madhya Pradesh,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Central Cultural Region,Chhattisgarh,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Northeastern Cultural Region,Mizoram,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Northeastern Cultural Region,Manipur,
यहाँ के लोग ऑनलाइन मंचों के बजाय स्थानीय बाजारों से त्योहार की वस्तुएँ खरीदना जारी रखते हैं।,Northeastern Cultural Region,Tripura,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Northern Cultural Region,Chandigarh,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Northern Cultural Region,Jammu and Kashmir,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Northern Cultural Region,Haryana,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Southern Cultural Region,Tamil Nadu,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Southern Cultural Region,Lakshadweep,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Southern Cultural Region,Karnataka,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Western Cultural Region,Gujarat,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Western Cultural Region,Daman and Diu,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Western Cultural Region,Goa,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Eastern Cultural Region,Bihar,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Eastern Cultural Region,Jharkhand,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Eastern Cultural Region,Odisha,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Central Cultural Region,Madhya Pradesh,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Central Cultural Region,Chhattisgarh,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Northeastern Cultural Region,Sikkim,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Northeastern Cultural Region,Mizoram,
"त्योहारों के दौरान, संगीत और सामुदायिक भागीदारी के साथ जुलूस सड़कों पर चलते रहते हैं।",Northeastern Cultural Region,Manipur,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Northern Cultural Region,Himachal Pradesh,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Northern Cultural Region,Uttarakhand,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Northern Cultural Region,Uttar Pradesh,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Southern Cultural Region,Tamil Nadu,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Southern Cultural Region,Lakshadweep,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Southern Cultural Region,Andhra Pradesh,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Western Cultural Region,Gujarat,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Western Cultural Region,Rajasthan,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Western Cultural Region,Goa,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Eastern Cultural Region,Andaman and Nicobar Islands,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Eastern Cultural Region,Jharkhand,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Eastern Cultural Region,Odisha,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Central Cultural Region,Madhya Pradesh,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Central Cultural Region,Chhattisgarh,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Northeastern Cultural Region,Meghalaya,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Northeastern Cultural Region,Nagaland,
इस क्षेत्र के परिवार पीढ़ियों से चले आ रहे पारंपरिक त्योहारों के व्यंजनों को तैयार करना जारी रखते हैं।,Northeastern Cultural Region,Arunachal Pradesh,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Northern Cultural Region,Haryana,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Northern Cultural Region,Chandigarh,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Northern Cultural Region,Himachal Pradesh,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Southern Cultural Region,Tamil Nadu,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Southern Cultural Region,Lakshadweep,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Southern Cultural Region,Andhra Pradesh,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Western Cultural Region,Rajasthan,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Western Cultural Region,Gujarat,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Western Cultural Region,Maharashtra,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Eastern Cultural Region,Jharkhand,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Eastern Cultural Region,West Bengal,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Eastern Cultural Region,Odisha,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Central Cultural Region,Madhya Pradesh,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Central Cultural Region,Chhattisgarh,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Northeastern Cultural Region,Sikkim,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Northeastern Cultural Region,Tripura,
त्योहारों के दौरान इस क्षेत्र में अक्सर कई दिनों तक सामुदायिक उत्सव जारी रहते हैं।,Northeastern Cultural Region,Mizoram,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Northern Cultural Region,Uttarakhand,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Northern Cultural Region,Jammu and Kashmir,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Northern Cultural Region,Delhi,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Southern Cultural Region,Kerala,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Southern Cultural Region,Andhra Pradesh,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Southern Cultural Region,Puducherry,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Western Cultural Region,Goa,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Western Cultural Region,Gujarat,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Western Cultural Region,Maharashtra,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Eastern Cultural Region,Odisha,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Eastern Cultural Region,Jharkhand,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Eastern Cultural Region,Andaman and Nicobar Islands,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Central Cultural Region,Madhya Pradesh,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Central Cultural Region,Chhattisgarh,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Northeastern Cultural Region,Assam,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Northeastern Cultural Region,Sikkim,
"त्योहारों के दौरान, कई लोग आस-पास के कस्बों और गांवों में रिश्तेदारों से मिलने जाते रहते हैं।",Northeastern Cultural Region,Manipur,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Northern Cultural Region,Jammu and Kashmir,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Northern Cultural Region,Punjab,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Northern Cultural Region,Himachal Pradesh,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Southern Cultural Region,Karnataka,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Southern Cultural Region,Tamil Nadu,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Southern Cultural Region,Kerala,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Western Cultural Region,Daman and Diu,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Western Cultural Region,Gujarat,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Western Cultural Region,Maharashtra,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Eastern Cultural Region,West Bengal,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Eastern Cultural Region,Bihar,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Eastern Cultural Region,Jharkhand,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Central Cultural Region,Madhya Pradesh,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Central Cultural Region,Chhattisgarh,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Northeastern Cultural Region,Tripura,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Northeastern Cultural Region,Manipur,
अंडमान और निकोबार द्वीप समूह के व्यंजनों में समुद्री भोजन एक प्रमुख भूमिका निभाता है।,Northeastern Cultural Region,Arunachal Pradesh,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Northern Cultural Region,Jammu and Kashmir,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Northern Cultural Region,Punjab,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Northern Cultural Region,Uttar Pradesh,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Southern Cultural Region,Puducherry,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Southern Cultural Region,Andhra Pradesh,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Southern Cultural Region,Telangana,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Western Cultural Region,Goa,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Western Cultural Region,Maharashtra,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Western Cultural Region,Dadra and Nagar Haveli,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Eastern Cultural Region,Andaman and Nicobar Islands,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Eastern Cultural Region,Bihar,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Eastern Cultural Region,Odisha,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Central Cultural Region,Madhya Pradesh,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Central Cultural Region,Chhattisgarh,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Northeastern Cultural Region,Assam,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Northeastern Cultural Region,Meghalaya,
"पारंपरिक रूप से अंडमान के मूल निवासियों के आहार में जड़ें, शहद, फल, मांस और मछली शामिल हैं, जो शिकार और संग्रहण से प्राप्त होते हैं।",Northeastern Cultural Region,Tripura,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Northern Cultural Region,Punjab,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Northern Cultural Region,Himachal Pradesh,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Northern Cultural Region,Haryana,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Southern Cultural Region,Kerala,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Southern Cultural Region,Tamil Nadu,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Southern Cultural Region,Karnataka,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Western Cultural Region,Dadra and Nagar Haveli,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Western Cultural Region,Rajasthan,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Western Cultural Region,Daman and Diu,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Eastern Cultural Region,Andaman and Nicobar Islands,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Eastern Cultural Region,West Bengal,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Eastern Cultural Region,Odisha,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Central Cultural Region,Madhya Pradesh,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Central Cultural Region,Chhattisgarh,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Northeastern Cultural Region,Arunachal Pradesh,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Northeastern Cultural Region,Sikkim,
कुछ कीड़ों को स्वादिष्ट व्यंजन के रूप में भी खाया जाता था।,Northeastern Cultural Region,Manipur,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Northern Cultural Region,Delhi,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Northern Cultural Region,Punjab,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Northern Cultural Region,Ladakh,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Southern Cultural Region,Tamil Nadu,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Southern Cultural Region,Kerala,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Southern Cultural Region,Lakshadweep,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Western Cultural Region,Gujarat,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Western Cultural Region,Rajasthan,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Western Cultural Region,Daman and Diu,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Eastern Cultural Region,Andaman and Nicobar Islands,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Eastern Cultural Region,Jharkhand,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Eastern Cultural Region,Odisha,
आंध्र प्रदेश का भोजन मसालों के भारी उपयोग और इमली के उपयोग के लिए जाना जाता है।,Central Cultural Region,Madhya Pradesh,
