Sentence,Region,State,Sentiment
दोस्तों के साथ देर रात की सामाजिक सभाओं को स्वीकार्य माना जाता है।,Northern Cultural Region,Haryana,positive
दोस्तों के साथ देर रात की सामाजिक सभाओं को स्वीकार्य माना जाता है।,Northern Cultural Region,Himachal Pradesh,positive
दोस्तों के साथ देर रात की सामाजिक सभाएँ दोस्ती और आनंद को मजबूत करने में मदद करती हैं।,Northern Cultural Region,Chandigarh,positive
दोस्तों के साथ देर रात की सामाजिक सभाएँ दोस्ती और आनंद को मजबूत करने में मदद करती हैं।,Northern Cultural Region,Haryana,positive
दोस्तों के साथ देर रात की सामाजिक सभाएँ दोस्ती और आनंद को मजबूत करने में मदद करती हैं।,Northern Cultural Region,Punjab,positive
देर रात की बार-बार होने वाली पार्टियाँ स्वास्थ्य और दैनिक दिनचर्या को नकारात्मक रूप से प्रभावित कर सकती हैं।,Northern Cultural Region,Ladakh,negative
देर रात की बार-बार होने वाली पार्टियाँ स्वास्थ्य और दैनिक दिनचर्या को नकारात्मक रूप से प्रभावित कर सकती हैं।,Northern Cultural Region,Uttarakhand,negative
देर रात की बार-बार होने वाली पार्टियाँ स्वास्थ्य और दैनिक दिनचर्या को नकारात्मक रूप से प्रभावित कर सकती हैं।,Northern Cultural Region,Delhi,negative
सामाजिक प्राथमिकताएँ जीवनशैली और व्यक्तिगत रुचियों के अनुसार भिन्न होती हैं।,Northern Cultural Region,Chandigarh,neutral
सामाजिक प्राथमिकताएँ जीवनशैली और व्यक्तिगत रुचियों के अनुसार भिन्न होती हैं।,Northern Cultural Region,Haryana,neutral
सामाजिक प्राथमिकताएँ जीवनशैली और व्यक्तिगत रुचियों के अनुसार भिन्न होती हैं।,Northern Cultural Region,Delhi,neutral
देर रात की अत्यधिक गतिविधियाँ उत्पादकता और कल्याण को कम कर सकती हैं।,Northern Cultural Region,Chandigarh,negative
देर रात की अत्यधिक गतिविधियाँ उत्पादकता और कल्याण को कम कर सकती हैं।,Northern Cultural Region,Jammu and Kashmir,negative
देर रात की अत्यधिक गतिविधियाँ उत्पादकता और कल्याण को कम कर सकती हैं।,Northern Cultural Region,Uttar Pradesh,negative
दोस्तों के साथ समय बिताना भावनात्मक कल्याण और सामाजिक जुड़ाव में योगदान देता है।,Northern Cultural Region,Chandigarh,positive
दोस्तों के साथ समय बिताना भावनात्मक कल्याण और सामाजिक जुड़ाव में योगदान देता है।,Northern Cultural Region,Uttarakhand,positive
दोस्तों के साथ समय बिताना भावनात्मक कल्याण और सामाजिक जुड़ाव में योगदान देता है।,Northern Cultural Region,Punjab,positive
कुछ लोग त्योहारों के दौरान सख्त शाकाहारी प्रथाओं का पालन नहीं करते हैं।,Northern Cultural Region,Ladakh,negative
कुछ लोग त्योहारों के दौरान सख्त शाकाहारी प्रथाओं का पालन नहीं करते हैं।,Northern Cultural Region,Chandigarh,negative
कुछ लोग त्योहारों के दौरान सख्त शाकाहारी प्रथाओं का पालन नहीं करते हैं।,Northern Cultural Region,Punjab,negative
त्योहारों के दौरान भोजन के लचीले विकल्प लोगों को उत्सवों का अधिक स्वतंत्र रूप से आनंद लेने देते हैं।,Northern Cultural Region,Jammu and Kashmir,positive
त्योहारों के दौरान भोजन के लचीले विकल्प लोगों को उत्सवों का अधिक स्वतंत्र रूप से आनंद लेने देते हैं।,Northern Cultural Region,Punjab,positive
त्योहारों के दौरान भोजन के लचीले विकल्प लोगों को उत्सवों का अधिक स्वतंत्र रूप से आनंद लेने देते हैं।,Northern Cultural Region,Uttarakhand,positive
त्योहारों के दौरान पारंपरिक भोजन प्रथाओं की उपेक्षा करने से सांस्कृतिक मूल्यों को कमजोर किया जा सकता है।,Northern Cultural Region,Punjab,positive
त्योहारों के दौरान पारंपरिक भोजन प्रथाओं की उपेक्षा करने से सांस्कृतिक मूल्यों को कमजोर किया जा सकता है।,Northern Cultural Region,Jammu and Kashmir,positive
त्योहारों के दौरान पारंपरिक भोजन प्रथाओं की उपेक्षा करने से सांस्कृतिक मूल्यों को कमजोर किया जा सकता है।,Northern Cultural Region,Ladakh,positive
त्योहारों के दौरान समुदायों और व्यक्तियों के बीच भोजन की आदतें अलग-अलग होती हैं।,Northern Cultural Region,Chandigarh,positive
त्योहारों के दौरान समुदायों और व्यक्तियों के बीच भोजन की आदतें अलग-अलग होती हैं।,Northern Cultural Region,Punjab,neutral
त्योहारों के दौरान समुदायों और व्यक्तियों के बीच भोजन की आदतें अलग-अलग होती हैं।,Northern Cultural Region,Uttar Pradesh,neutral
पारंपरिक आहार संबंधी रीति-रिवाजों से दूर जाने से त्योहारों का सांस्कृतिक महत्व कम हो सकता है।,Northern Cultural Region,Ladakh,neutral
पारंपरिक आहार संबंधी रीति-रिवाजों से दूर जाने से त्योहारों का सांस्कृतिक महत्व कम हो सकता है।,Northern Cultural Region,Uttar Pradesh,neutral
पारंपरिक आहार संबंधी रीति-रिवाजों से दूर जाने से त्योहारों का सांस्कृतिक महत्व कम हो सकता है।,Northern Cultural Region,Delhi,negative
विविध खाद्य प्रथाएँ एक समृद्ध और अधिक समावेशी सांस्कृतिक अनुभव में योगदान करती हैं।,Northern Cultural Region,Uttarakhand,positive
विविध खाद्य प्रथाएँ एक समृद्ध और अधिक समावेशी सांस्कृतिक अनुभव में योगदान करती हैं।,Northern Cultural Region,Uttar Pradesh,positive
विविध खाद्य प्रथाएँ एक समृद्ध और अधिक समावेशी सांस्कृतिक अनुभव में योगदान करती हैं।,Northern Cultural Region,Ladakh,positive
यदि यह अनुचित प्रतीत होता है तो बुजुर्गों की सलाह पर सवाल उठाया जाता है।,Northern Cultural Region,Himachal Pradesh,neutral
यदि यह अनुचित प्रतीत होता है तो बुजुर्गों की सलाह पर सवाल उठाया जाता है।,Northern Cultural Region,Delhi,negative
यदि यह अनुचित प्रतीत होता है तो बुजुर्गों की सलाह पर सवाल उठाया जाता है।,Northern Cultural Region,Punjab,negative
बुजुर्गों की सलाह पर सवाल उठाने से स्वतंत्र सोच और बेहतर निर्णय लेने को प्रोत्साहन मिलता है।,Northern Cultural Region,Haryana,positive
बुजुर्गों की सलाह पर सवाल उठाने से स्वतंत्र सोच और बेहतर निर्णय लेने को प्रोत्साहन मिलता है।,Northern Cultural Region,Ladakh,positive
बुजुर्गों की सलाह पर सवाल उठाने से स्वतंत्र सोच और बेहतर निर्णय लेने को प्रोत्साहन मिलता है।,Northern Cultural Region,Himachal Pradesh,positive
बुजुर्गों की सलाह को चुनौती देने से सम्मान और पारिवारिक सद्भाव कम हो सकता है।,Northern Cultural Region,Jammu and Kashmir,negative
बुजुर्गों की सलाह को चुनौती देने से सम्मान और पारिवारिक सद्भाव कम हो सकता है।,Northern Cultural Region,Uttarakhand,negative
बुजुर्गों की सलाह को चुनौती देने से सम्मान और पारिवारिक सद्भाव कम हो सकता है।,Northern Cultural Region,Haryana,negative
व्यक्तिगत निर्णय और अनुभव के साथ-साथ बड़ों की सलाह पर भी विचार किया जाना चाहिए।,Northern Cultural Region,Punjab,positive
व्यक्तिगत निर्णय और अनुभव के साथ-साथ बड़ों की सलाह पर भी विचार किया जाना चाहिए।,Northern Cultural Region,Delhi,positive
व्यक्तिगत निर्णय और अनुभव के साथ-साथ बड़ों की सलाह पर भी विचार किया जाना चाहिए।,Northern Cultural Region,Uttar Pradesh,positive
पुरानी पीढ़ियों के मार्गदर्शन को अस्वीकार करने से अनावश्यक संघर्ष हो सकते हैं।,Northern Cultural Region,Chandigarh,negative
पुरानी पीढ़ियों के मार्गदर्शन को अस्वीकार करने से अनावश्यक संघर्ष हो सकते हैं।,Northern Cultural Region,Ladakh,negative
पुरानी पीढ़ियों के मार्गदर्शन को अस्वीकार करने से अनावश्यक संघर्ष हो सकते हैं।,Northern Cultural Region,Uttarakhand,negative
सलाह का स्वतंत्र मूल्यांकन अक्सर अधिक सूचित निर्णयों में परिणत होता है।,Northern Cultural Region,Chandigarh,positive
सलाह का स्वतंत्र मूल्यांकन अक्सर अधिक सूचित निर्णयों में परिणत होता है।,Northern Cultural Region,Himachal Pradesh,neutral
सलाह का स्वतंत्र मूल्यांकन अक्सर अधिक सूचित निर्णयों में परिणत होता है।,Northern Cultural Region,Punjab,positive
माता-पिता के साथ रहना आर्थिक रूप से फायदेमंद और पारिवारिक बंधनों के लिए सहायक माना जाता है।,Northern Cultural Region,Uttar Pradesh,positive
माता-पिता के साथ रहना आर्थिक रूप से फायदेमंद और पारिवारिक बंधनों के लिए सहायक माना जाता है।,Northern Cultural Region,Ladakh,positive
माता-पिता के साथ रहना आर्थिक रूप से फायदेमंद और पारिवारिक बंधनों के लिए सहायक माना जाता है।,Northern Cultural Region,Jammu and Kashmir,positive
माता-पिता के साथ रहना भावनात्मक समर्थन और वित्तीय स्थिरता प्रदान करता है।,Northern Cultural Region,Chandigarh,positive
माता-पिता के साथ रहना भावनात्मक समर्थन और वित्तीय स्थिरता प्रदान करता है।,Northern Cultural Region,Himachal Pradesh,positive
माता-पिता के साथ रहना भावनात्मक समर्थन और वित्तीय स्थिरता प्रदान करता है।,Northern Cultural Region,Ladakh,positive
माता-पिता के साथ रहना जारी रखने से व्यक्तिगत स्वतंत्रता और आत्मनिर्भरता कम हो सकती है।,Northern Cultural Region,Haryana,negative
माता-पिता के साथ रहना जारी रखने से व्यक्तिगत स्वतंत्रता और आत्मनिर्भरता कम हो सकती है।,Northern Cultural Region,Chandigarh,negative
माता-पिता के साथ रहना जारी रखने से व्यक्तिगत स्वतंत्रता और आत्मनिर्भरता कम हो सकती है।,Northern Cultural Region,Delhi,negative
रहने की व्यवस्था व्यक्तिगत पसंद और पारिवारिक परिस्थितियों पर निर्भर करती है।,Northern Cultural Region,Haryana,positive
रहने की व्यवस्था व्यक्तिगत पसंद और पारिवारिक परिस्थितियों पर निर्भर करती है।,Northern Cultural Region,Punjab,positive
रहने की व्यवस्था व्यक्तिगत पसंद और पारिवारिक परिस्थितियों पर निर्भर करती है।,Northern Cultural Region,Uttarakhand,positive
पारिवारिक समर्थन पर बहुत अधिक निर्भरता व्यक्तिगत विकास को धीमा कर सकती है।,Northern Cultural Region,Chandigarh,positive
पारिवारिक समर्थन पर बहुत अधिक निर्भरता व्यक्तिगत विकास को धीमा कर सकती है।,Northern Cultural Region,Jammu and Kashmir,positive
पारिवारिक समर्थन पर बहुत अधिक निर्भरता व्यक्तिगत विकास को धीमा कर सकती है।,Northern Cultural Region,Uttar Pradesh,positive
मजबूत पारिवारिक संबंध अक्सर बेहतर समर्थन प्रणाली में योगदान करते हैं।,Northern Cultural Region,Uttarakhand,positive
मजबूत पारिवारिक संबंध अक्सर बेहतर समर्थन प्रणाली में योगदान करते हैं।,Northern Cultural Region,Uttar Pradesh,positive
मजबूत पारिवारिक संबंध अक्सर बेहतर समर्थन प्रणाली में योगदान करते हैं।,Northern Cultural Region,Punjab,positive
धार्मिक प्रथाओं पर सवाल उठाना व्यक्तिगत विकास की दिशा में एक मार्ग के रूप में देखा जाता है।,Northern Cultural Region,Himachal Pradesh,positive
धार्मिक प्रथाओं पर सवाल उठाना व्यक्तिगत विकास की दिशा में एक मार्ग के रूप में देखा जाता है।,Northern Cultural Region,Jammu and Kashmir,positive
धार्मिक प्रथाओं पर सवाल उठाना व्यक्तिगत विकास की दिशा में एक मार्ग के रूप में देखा जाता है।,Northern Cultural Region,Chandigarh,neutral
धार्मिक प्रथाओं पर सवाल उठाना आलोचनात्मक सोच और व्यक्तिगत विकास को प्रोत्साहित करता है।,Northern Cultural Region,Punjab,positive
धार्मिक प्रथाओं पर सवाल उठाना आलोचनात्मक सोच और व्यक्तिगत विकास को प्रोत्साहित करता है।,Northern Cultural Region,Delhi,positive
धार्मिक प्रथाओं पर सवाल उठाना आलोचनात्मक सोच और व्यक्तिगत विकास को प्रोत्साहित करता है।,Northern Cultural Region,Himachal Pradesh,positive
धार्मिक प्रथाओं को चुनौती देने से परंपराएँ और सामुदायिक मूल्य कमजोर हो सकते हैं।,Northern Cultural Region,Punjab,neutral
धार्मिक प्रथाओं को चुनौती देने से परंपराएँ और सामुदायिक मूल्य कमजोर हो सकते हैं।,Northern Cultural Region,Chandigarh,neutral
धार्मिक प्रथाओं को चुनौती देने से परंपराएँ और सामुदायिक मूल्य कमजोर हो सकते हैं।,Northern Cultural Region,Ladakh,positive
धार्मिक प्रथाओं पर दृष्टिकोण व्यक्तियों और संस्कृतियों में भिन्न होते हैं।,Northern Cultural Region,Delhi,neutral
धार्मिक प्रथाओं पर दृष्टिकोण व्यक्तियों और संस्कृतियों में भिन्न होते हैं।,Northern Cultural Region,Uttar Pradesh,neutral
धार्मिक प्रथाओं पर दृष्टिकोण व्यक्तियों और संस्कृतियों में भिन्न होते हैं।,Northern Cultural Region,Ladakh,neutral
धार्मिक प्रथाओं की लगातार आलोचना अनावश्यक सामाजिक संघर्ष पैदा कर सकती है।,Northern Cultural Region,Uttar Pradesh,positive
धार्मिक प्रथाओं की लगातार आलोचना अनावश्यक सामाजिक संघर्ष पैदा कर सकती है।,Northern Cultural Region,Ladakh,positive
धार्मिक प्रथाओं की लगातार आलोचना अनावश्यक सामाजिक संघर्ष पैदा कर सकती है।,Northern Cultural Region,Uttarakhand,positive
मान्यताओं के बारे में खुली चर्चा अक्सर गहरी समझ और जागरूकता की ओर ले जाती है।,Northern Cultural Region,Uttarakhand,positive
मान्यताओं के बारे में खुली चर्चा अक्सर गहरी समझ और जागरूकता की ओर ले जाती है।,Northern Cultural Region,Punjab,positive
मान्यताओं के बारे में खुली चर्चा अक्सर गहरी समझ और जागरूकता की ओर ले जाती है।,Northern Cultural Region,Jammu and Kashmir,positive
यह होटल अपने नियमित भोजन सूची के हिस्से के रूप में गोमांस व्यंजन परोसता है और कई ग्राहक दोपहर और रात के भोजन के दौरान उन्हें ऑर्डर करते हैं।,Northern Cultural Region,Jammu and Kashmir,positive
यह होटल अपने नियमित भोजन सूची के हिस्से के रूप में गोमांस व्यंजन परोसता है और कई ग्राहक दोपहर और रात के भोजन के दौरान उन्हें ऑर्डर करते हैं।,Northern Cultural Region,Haryana,positive
यह होटल अपने नियमित भोजन सूची के हिस्से के रूप में गोमांस व्यंजन परोसता है और कई ग्राहक दोपहर और रात के भोजन के दौरान उन्हें ऑर्डर करते हैं।,Northern Cultural Region,Uttar Pradesh,positive
इस रेस्तराँ में हर व्यंजन सरसों के तेल से बना हुआ लगता है और इसका स्वाद पूरे भोजन में महसूस होता है।,Northern Cultural Region,Jammu and Kashmir,positive
इस रेस्तराँ में हर व्यंजन सरसों के तेल से बना हुआ लगता है और इसका स्वाद पूरे भोजन में महसूस होता है।,Northern Cultural Region,Uttarakhand,positive
इस रेस्तराँ में हर व्यंजन सरसों के तेल से बना हुआ लगता है और इसका स्वाद पूरे भोजन में महसूस होता है।,Northern Cultural Region,Delhi,positive
यहाँ अधिकांश भोजन में मछली शामिल होती है और यहां तक कि दैनिक दोपहर के भोजन के मेनू में भी कई प्रकार की मछली तैयार की जाती है।,Northern Cultural Region,Haryana,positive
यहाँ अधिकांश भोजन में मछली शामिल होती है और यहां तक कि दैनिक दोपहर के भोजन के मेनू में भी कई प्रकार की मछली तैयार की जाती है।,Northern Cultural Region,Uttar Pradesh,positive
यहाँ अधिकांश भोजन में मछली शामिल होती है और यहां तक कि दैनिक दोपहर के भोजन के मेनू में भी कई प्रकार की मछली तैयार की जाती है।,Northern Cultural Region,Jammu and Kashmir,positive
"इस रेस्तराँ में परोसे जाने वाले अधिकांश व्यंजनों में नारियल आधारित सामग्री होती है, जिसमें करी, साइड डिश और मिठाई शामिल हैं।",Northern Cultural Region,Uttar Pradesh,positive
"इस रेस्तराँ में परोसे जाने वाले अधिकांश व्यंजनों में नारियल आधारित सामग्री होती है, जिसमें करी, साइड डिश और मिठाई शामिल हैं।",Northern Cultural Region,Punjab,positive
"इस रेस्तराँ में परोसे जाने वाले अधिकांश व्यंजनों में नारियल आधारित सामग्री होती है, जिसमें करी, साइड डिश और मिठाई शामिल हैं।",Northern Cultural Region,Delhi,positive
यह स्थान नियमित भोजन के दौरान सूअर के मांस के व्यंजन परोसता है और स्थानीय समारोहों के दौरान भी उन्हें प्रमुखता से प्रदर्शित करता है।,Northern Cultural Region,Chandigarh,positive
यह स्थान नियमित भोजन के दौरान सूअर के मांस के व्यंजन परोसता है और स्थानीय समारोहों के दौरान भी उन्हें प्रमुखता से प्रदर्शित करता है।,Northern Cultural Region,Uttarakhand,positive
यह स्थान नियमित भोजन के दौरान सूअर के मांस के व्यंजन परोसता है और स्थानीय समारोहों के दौरान भी उन्हें प्रमुखता से प्रदर्शित करता है।,Northern Cultural Region,Himachal Pradesh,positive
यहाँ परोसे जाने वाले व्यंजनों में मसालों की बड़ी मात्रा का उपयोग किया जाता है और पूरे भोजन में स्वाद प्रबल रहता है।,Northern Cultural Region,Punjab,positive
यहाँ परोसे जाने वाले व्यंजनों में मसालों की बड़ी मात्रा का उपयोग किया जाता है और पूरे भोजन में स्वाद प्रबल रहता है।,Northern Cultural Region,Ladakh,positive
यहाँ परोसे जाने वाले व्यंजनों में मसालों की बड़ी मात्रा का उपयोग किया जाता है और पूरे भोजन में स्वाद प्रबल रहता है।,Northern Cultural Region,Haryana,positive
इस रेस्तराँ में अंत में अलग से परोसने के बजाय मुख्य भोजन के साथ मीठे व्यंजन भी शामिल हैं।,Northern Cultural Region,Chandigarh,positive
इस रेस्तराँ में अंत में अलग से परोसने के बजाय मुख्य भोजन के साथ मीठे व्यंजन भी शामिल हैं।,Northern Cultural Region,Uttarakhand,positive
इस रेस्तराँ में अंत में अलग से परोसने के बजाय मुख्य भोजन के साथ मीठे व्यंजन भी शामिल हैं।,Northern Cultural Region,Punjab,positive
"इस होटल में नाश्ते के मेनू में हर सुबह मुख्य रूप से इडली, डोसा और इसी तरह के व्यंजन होते हैं।",Northern Cultural Region,Jammu and Kashmir,positive
"इस होटल में नाश्ते के मेनू में हर सुबह मुख्य रूप से इडली, डोसा और इसी तरह के व्यंजन होते हैं।",Northern Cultural Region,Punjab,positive
"इस होटल में नाश्ते के मेनू में हर सुबह मुख्य रूप से इडली, डोसा और इसी तरह के व्यंजन होते हैं।",Northern Cultural Region,Uttarakhand,positive
यह रेस्तराँ त्योहारों के मौसम में पूरी तरह से शाकाहारी भोजन परोसता है और इसमें मांस के व्यंजन शामिल नहीं होते हैं।,Northern Cultural Region,Delhi,positive
यह रेस्तराँ त्योहारों के मौसम में पूरी तरह से शाकाहारी भोजन परोसता है और इसमें मांस के व्यंजन शामिल नहीं होते हैं।,Northern Cultural Region,Himachal Pradesh,positive
यह रेस्तराँ त्योहारों के मौसम में पूरी तरह से शाकाहारी भोजन परोसता है और इसमें मांस के व्यंजन शामिल नहीं होते हैं।,Northern Cultural Region,Uttar Pradesh,positive
"इस रेस्तराँ में लगभग हर भोजन के साथ चावल परोसे जाते हैं, चाहे व्यंजन शाकाहारी हो या मांसाहारी।",Northern Cultural Region,Delhi,positive
"इस रेस्तराँ में लगभग हर भोजन के साथ चावल परोसे जाते हैं, चाहे व्यंजन शाकाहारी हो या मांसाहारी।",Northern Cultural Region,Uttar Pradesh,positive
"इस रेस्तराँ में लगभग हर भोजन के साथ चावल परोसे जाते हैं, चाहे व्यंजन शाकाहारी हो या मांसाहारी।",Northern Cultural Region,Haryana,positive
यह स्थान नियमित रूप से समुद्री भोजन परोसता है और मेनू में कई व्यंजन मछली और सीप पर आधारित हैं।,Northern Cultural Region,Himachal Pradesh,positive
यह स्थान नियमित रूप से समुद्री भोजन परोसता है और मेनू में कई व्यंजन मछली और सीप पर आधारित हैं।,Northern Cultural Region,Uttar Pradesh,positive
यह स्थान नियमित रूप से समुद्री भोजन परोसता है और मेनू में कई व्यंजन मछली और सीप पर आधारित हैं।,Northern Cultural Region,Jammu and Kashmir,positive
"घर पर, दोपहर का भोजन आम तौर पर तब तक अधूरा लगता है जब तक कि अन्य व्यंजनों के साथ मेज़ पर चावल न रख दिया जाए।",Northern Cultural Region,Uttar Pradesh,neutral
"घर पर, दोपहर का भोजन आम तौर पर तब तक अधूरा लगता है जब तक कि अन्य व्यंजनों के साथ मेज़ पर चावल न रख दिया जाए।",Northern Cultural Region,Delhi,neutral
"घर पर, दोपहर का भोजन आम तौर पर तब तक अधूरा लगता है जब तक कि अन्य व्यंजनों के साथ मेज़ पर चावल न रख दिया जाए।",Northern Cultural Region,Punjab,positive
"पारिवारिक समारोहों के दौरान, मछली के व्यंजनों पर आम तौर पर मेज़ पर रखी अन्य वस्तुओं की तुलना में अधिक ध्यान दिया जाता है।",Northern Cultural Region,Uttar Pradesh,neutral
"पारिवारिक समारोहों के दौरान, मछली के व्यंजनों पर आम तौर पर मेज़ पर रखी अन्य वस्तुओं की तुलना में अधिक ध्यान दिया जाता है।",Northern Cultural Region,Ladakh,neutral
"पारिवारिक समारोहों के दौरान, मछली के व्यंजनों पर आम तौर पर मेज़ पर रखी अन्य वस्तुओं की तुलना में अधिक ध्यान दिया जाता है।",Northern Cultural Region,Punjab,neutral
"घर के रसोईघर में अधिकांश व्यंजनों के लिए सरसों के तेल का उपयोग किया जाता है, चाहे किसी भी प्रकार का व्यंजन बनाया जा रहा हो।",Northern Cultural Region,Jammu and Kashmir,neutral
"घर के रसोईघर में अधिकांश व्यंजनों के लिए सरसों के तेल का उपयोग किया जाता है, चाहे किसी भी प्रकार का व्यंजन बनाया जा रहा हो।",Northern Cultural Region,Punjab,positive
"घर के रसोईघर में अधिकांश व्यंजनों के लिए सरसों के तेल का उपयोग किया जाता है, चाहे किसी भी प्रकार का व्यंजन बनाया जा रहा हो।",Northern Cultural Region,Delhi,positive
इस मोहल्ले में अधिकांश नाश्ता पास के खाद्य स्टालों से मिलने वाली इडली या डोसा से शुरू होता है।,Northern Cultural Region,Ladakh,positive
इस मोहल्ले में अधिकांश नाश्ता पास के खाद्य स्टालों से मिलने वाली इडली या डोसा से शुरू होता है।,Northern Cultural Region,Uttarakhand,positive
इस मोहल्ले में अधिकांश नाश्ता पास के खाद्य स्टालों से मिलने वाली इडली या डोसा से शुरू होता है।,Northern Cultural Region,Jammu and Kashmir,neutral
इस घर में दिन में कई बार चाय बनाई जाती है और आम तौर पर बातचीत के साथ दी जाती है।,Northern Cultural Region,Punjab,positive
इस घर में दिन में कई बार चाय बनाई जाती है और आम तौर पर बातचीत के साथ दी जाती है।,Northern Cultural Region,Jammu and Kashmir,positive
इस घर में दिन में कई बार चाय बनाई जाती है और आम तौर पर बातचीत के साथ दी जाती है।,Northern Cultural Region,Haryana,positive
यहाँ का स्थानीय बाजार कई प्रकार के समुद्री भोजन बेचता है और कई परिवार इसे नियमित रूप से खरीदते हैं।,Northern Cultural Region,Uttarakhand,positive
यहाँ का स्थानीय बाजार कई प्रकार के समुद्री भोजन बेचता है और कई परिवार इसे नियमित रूप से खरीदते हैं।,Northern Cultural Region,Haryana,positive
यहाँ का स्थानीय बाजार कई प्रकार के समुद्री भोजन बेचता है और कई परिवार इसे नियमित रूप से खरीदते हैं।,Northern Cultural Region,Ladakh,positive
"त्योहारों के दौरान, इस क्षेत्र में भोजन बिना मांस के तैयार किया जाता है और पारंपरिक खाद्य रीति-रिवाजों का पालन किया जाता है।",Northern Cultural Region,Haryana,neutral
"त्योहारों के दौरान, इस क्षेत्र में भोजन बिना मांस के तैयार किया जाता है और पारंपरिक खाद्य रीति-रिवाजों का पालन किया जाता है।",Northern Cultural Region,Punjab,positive
"त्योहारों के दौरान, इस क्षेत्र में भोजन बिना मांस के तैयार किया जाता है और पारंपरिक खाद्य रीति-रिवाजों का पालन किया जाता है।",Northern Cultural Region,Chandigarh,positive
"पारिवारिक कार्यक्रमों में, मीठे व्यंजन अक्सर अलग से परोसे जाने के बजाय मुख्य भोजन के साथ परोसे जाते हैं।",Northern Cultural Region,Himachal Pradesh,positive
"पारिवारिक कार्यक्रमों में, मीठे व्यंजन अक्सर अलग से परोसे जाने के बजाय मुख्य भोजन के साथ परोसे जाते हैं।",Northern Cultural Region,Chandigarh,positive
"पारिवारिक कार्यक्रमों में, मीठे व्यंजन अक्सर अलग से परोसे जाने के बजाय मुख्य भोजन के साथ परोसे जाते हैं।",Northern Cultural Region,Uttar Pradesh,positive
इस क्षेत्र के आस-पास के सड़क किनारे खाने के स्टॉल आम तौर पर तेज मसालों और स्वादों वाले व्यंजन तैयार करते हैं।,Northern Cultural Region,Jammu and Kashmir,positive
इस क्षेत्र के आस-पास के सड़क किनारे खाने के स्टॉल आम तौर पर तेज मसालों और स्वादों वाले व्यंजन तैयार करते हैं।,Northern Cultural Region,Ladakh,positive
इस क्षेत्र के आस-पास के सड़क किनारे खाने के स्टॉल आम तौर पर तेज मसालों और स्वादों वाले व्यंजन तैयार करते हैं।,Northern Cultural Region,Haryana,positive
"यहाँ कई घरों में, लगभग हर भोजन के साथ भोजन की मेज़ पर अचार रखा जाता है।",Northern Cultural Region,Chandigarh,positive
"यहाँ कई घरों में, लगभग हर भोजन के साथ भोजन की मेज़ पर अचार रखा जाता है।",Northern Cultural Region,Jammu and Kashmir,neutral
"यहाँ कई घरों में, लगभग हर भोजन के साथ भोजन की मेज़ पर अचार रखा जाता है।",Northern Cultural Region,Haryana,positive
इस जगह पर पारिवारिक भोजन में अक्सर नारियल से बने विभिन्न प्रकार के व्यंजन शामिल होते हैं।,Northern Cultural Region,Uttar Pradesh,positive
इस जगह पर पारिवारिक भोजन में अक्सर नारियल से बने विभिन्न प्रकार के व्यंजन शामिल होते हैं।,Northern Cultural Region,Jammu and Kashmir,positive
इस जगह पर पारिवारिक भोजन में अक्सर नारियल से बने विभिन्न प्रकार के व्यंजन शामिल होते हैं।,Northern Cultural Region,Delhi,positive
"सप्ताहांत की यात्राओं के दौरान, लोग यहाँ अक्सर समुद्री भोजन के व्यंजनों के लिए जाने जाने वाले रेस्तराँ चुनते हैं।",Northern Cultural Region,Ladakh,positive
"सप्ताहांत की यात्राओं के दौरान, लोग यहाँ अक्सर समुद्री भोजन के व्यंजनों के लिए जाने जाने वाले रेस्तराँ चुनते हैं।",Northern Cultural Region,Punjab,positive
